trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,region_destination,distance_vol_categorie,destination_luxe,imprevu_present,imprevu_transport,imprevu_meteo,budget_non_respecte,gravite_imprevu,budget_tendu
1372,solo,8744.26,bali,automne,6,hôtel,1360.93,nuageux,randonnée,3,aucun,0,1,séjour mitigé.,1457.3766666666668,0.1556369549853275,0.0,0.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1373,senior,,tokyo,printemps,9,resort,983.65,ensoleillé,gastronomie,5,retard_vol,0,1,excellent séjour.,,,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,
1374,solo,,new york,automne,12,hôtel,,ensoleillé,business,1,aucun,0,1,déçu par l'organisation.,,,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,
1375,senior,,new york,automne,12,appartement,990.92,ensoleillé,culture,2,retard_vol,0,1,à éviter.,,,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,
1376,solo,18219.55,paris,hiver,15,appartement,859.16,ensoleillé,culture,4,aucun,0,1,très bon rapport qualité-prix.,1214.6366666666665,0.04715593963626983,1.0,0.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1377,business,9982.4,tokyo,été,16,resort,1090.87,ensoleillé,business,5,retard_vol,0,1,"très satisfait, je recommande.",623.9,0.10927933162365763,1.0,0.0,1.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1378,famille,7581.83,rome,automne,6,,1145.36,nuageux,culture,1,aucun,0,1,déçu par l'organisation.,1263.6383333333333,0.1510664311914142,0.0,0.0,0.0,,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1379,solo,10852.07,lisbonne,été,11,hôtel,,nuageux,culture,1,bagages,0,1,de nombreux problèmes rencontrés.,986.5518181818181,,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,1,
1380,business,4668.04,lisbonne,printemps,6,hôtel,1566.73,ensoleillé,plage,5,aucun,0,1,excellent séjour.,778.0066666666667,0.335629086297461,0.0,0.0,1.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1381,senior,7358.41,bali,printemps,9,hôtel,925.2,ensoleillé,plage,1,retard_vol,1,1,très mauvaise expérience.,817.6011111111111,0.1257336843149539,0.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1382,senior,4311.07,rome,hiver,12,villa,1490.9,ensoleillé,business,4,météo,1,1,"très satisfait, je recommande.",359.2558333333333,0.34583061745691906,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1383,famille,8529.47,rome,été,3,villa,838.95,pluie,culture,1,météo,1,1,déçu par l'organisation.,2843.1566666666663,0.09835898361797393,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1384,solo,4294.2,new york,automne,21,villa,1137.5,ensoleillé,gastronomie,5,météo,1,1,très bon rapport qualité-prix.,204.48571428571427,0.26489218014996974,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1386,famille,8591.95,new york,hiver,7,appartement,1421.2,ensoleillé,plage,5,bagages,0,1,très bon rapport qualité-prix.,1227.4214285714286,0.1654106460116737,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
1387,business,6368.47,paris,été,20,resort,,ensoleillé,business,1,météo,1,1,à éviter.,318.4235,,1.0,0.0,1.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,
1390,senior,2295.93,lisbonne,hiver,7,villa,973.3,ensoleillé,culture,1,retard_vol,0,0,très mauvaise expérience.,327.98999999999995,0.4239240743402456,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
1391,business,3362.09,new york,automne,18,villa,1283.07,ensoleillé,randonnée,2,aucun,0,0,très mauvaise expérience.,186.7827777777778,0.38162868929743105,1.0,0.0,1.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,1.0,0,0.0
1392,business,8595.78,new york,automne,9,appartement,1617.15,variable,plage,2,annulation,0,1,de nombreux problèmes rencontrés.,955.0866666666667,0.18813301410692224,0.0,1.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,0.0
1393,famille,7807.2,bali,hiver,11,villa,1244.42,pluie,culture,4,retard_vol,0,1,"très satisfait, je recommande.",709.7454545454545,0.15939389281688698,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1394,couple,11221.34,lisbonne,hiver,16,villa,1269.78,pluie,plage,4,retard_vol,0,1,très bon rapport qualité-prix.,701.33375,0.11315760862784659,1.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
1395,business,9960.8,bali,automne,13,resort,1298.14,variable,plage,1,aucun,0,1,déçu par l'organisation.,766.2153846153846,0.13032487350413624,0.0,1.0,1.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1396,senior,11248.06,sydney,hiver,10,villa,726.46,ensoleillé,culture,1,météo,1,1,très mauvaise expérience.,1124.806,0.06458535960867919,0.0,0.0,0.0,1.0,oceanie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1397,famille,9378.27,lisbonne,été,15,hôtel,1241.34,variable,randonnée,5,aucun,0,1,une expérience inoubliable.,625.2180000000001,0.1323634316350457,1.0,1.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1398,solo,7769.85,new york,automne,21,villa,845.51,ensoleillé,gastronomie,2,annulation,0,1,très mauvaise expérience.,369.99285714285713,0.10881934657683223,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,0.0
1399,business,11358.78,lisbonne,été,11,villa,959.91,pluie,plage,5,aucun,0,1,"parfait, rien à redire.",1032.6163636363638,0.08450819542239571,0.0,1.0,1.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1400,famille,10632.91,bali,printemps,10,hôtel,1697.4,nuageux,business,2,annulation,1,1,très mauvaise expérience.,1063.291,0.15963644947620173,0.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
1401,solo,8441.17,new york,printemps,11,appartement,,nuageux,randonnée,2,annulation,1,1,à éviter.,767.3790909090909,,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,
1402,senior,12051.5,paris,hiver,16,hôtel,919.63,variable,plage,2,annulation,1,1,très mauvaise expérience.,753.21875,0.07630834335974775,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
1404,couple,5752.27,rome,printemps,9,villa,864.02,variable,plage,4,météo,1,1,"très satisfait, je recommande.",639.1411111111112,0.15020504948481206,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1405,senior,5690.44,paris,hiver,3,appartement,998.09,nuageux,randonnée,3,météo,1,1,"quelques imprévus, globalement bien.",1896.8133333333333,0.17539768453757532,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1407,senior,13263.01,bali,automne,7,hôtel,1129.46,variable,plage,1,bagages,0,1,de nombreux problèmes rencontrés.,1894.7157142857143,0.08515864799920983,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
1408,couple,1073.98,new york,hiver,10,resort,699.49,ensoleillé,,3,météo,1,0,"quelques imprévus, globalement bien.",107.398,0.6513063557980595,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,1.0
1409,business,12616.65,tokyo,automne,19,appartement,1263.79,variable,business,3,bagages,0,1,séjour mitigé.,664.0342105263157,0.10016842822777837,1.0,1.0,1.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
1410,solo,2198.39,bali,été,13,hôtel,1011.75,pluie,plage,5,aucun,0,0,excellent séjour.,169.10692307692307,0.46022316331497143,0.0,1.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,1.0,0,0.0
1411,couple,2320.34,lisbonne,automne,5,appartement,1530.68,pluie,plage,3,météo,1,0,séjour mitigé.,464.06800000000004,0.6596791849470336,0.0,1.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,1.0
1412,senior,5978.89,lisbonne,automne,6,resort,955.54,ensoleillé,business,1,aucun,0,1,très mauvaise expérience.,996.4816666666667,0.15981896305167012,0.0,0.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1413,couple,5640.36,rome,automne,17,appartement,1399.73,nuageux,business,4,annulation,1,1,très bon rapport qualité-prix.,331.78588235294114,0.24816323780751584,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
1415,couple,9545.61,new york,hiver,10,,889.95,nuageux,plage,5,météo,1,1,"très satisfait, je recommande.",954.561,0.09323133880391091,0.0,0.0,0.0,,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1416,business,9664.71,dubaï,automne,8,resort,1066.22,ensoleillé,gastronomie,1,annulation,1,1,à éviter.,1208.08875,0.11032095117184065,0.0,0.0,1.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,3,0.0
1417,senior,11176.0,bali,été,16,villa,1222.15,ensoleillé,plage,3,retard_vol,1,1,peut mieux faire sur la logistique.,698.5,0.10935486757337153,1.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1418,senior,5175.44,dubaï,été,5,appartement,888.23,variable,plage,4,aucun,0,1,"parfait, rien à redire.",1035.088,0.17162405515279863,0.0,1.0,0.0,0.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
1419,couple,6764.32,rome,automne,12,resort,1190.44,ensoleillé,,3,aucun,0,1,séjour correct mais perfectible.,563.6933333333333,0.1759881259313575,0.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1420,solo,6801.26,bali,automne,21,appartement,1057.72,,culture,2,retard_vol,0,1,très mauvaise expérience.,323.8695238095238,0.15551824220806146,1.0,,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1421,famille,13733.37,dubaï,été,11,appartement,1052.32,variable,randonnée,1,météo,1,1,de nombreux problèmes rencontrés.,1248.4881818181818,0.07662503813703408,0.0,1.0,0.0,0.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
1423,senior,3063.69,sydney,printemps,12,appartement,1137.1,ensoleillé,randonnée,3,retard_vol,1,0,"quelques imprévus, globalement bien.",255.3075,0.3711537394449177,0.0,0.0,0.0,0.0,oceanie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
1424,business,6946.35,paris,printemps,8,hôtel,1161.92,pluie,randonnée,5,météo,0,1,excellent séjour.,868.29375,0.16727058095258662,0.0,1.0,1.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1425,business,2544.81,rome,printemps,3,resort,957.51,ensoleillé,culture,4,retard_vol,1,0,"parfait, rien à redire.",848.27,0.3762599172433305,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
1426,solo,5881.94,paris,printemps,13,appartement,,pluie,business,2,météo,1,1,je ne recommande pas.,452.45692307692303,,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,
1427,senior,6415.41,rome,hiver,15,appartement,1086.22,pluie,randonnée,2,aucun,0,1,je ne recommande pas.,427.694,0.16931419815724952,1.0,1.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1428,solo,4270.89,paris,hiver,8,,1106.0,pluie,culture,3,aucun,0,1,dans l'ensemble satisfaisant.,533.86125,0.25896241766938505,0.0,1.0,0.0,,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1430,solo,9457.95,new york,printemps,5,,1204.82,pluie,plage,5,aucun,0,1,"très satisfait, je recommande.",1891.5900000000001,0.12738701304193825,0.0,1.0,0.0,,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1431,famille,5970.9,new york,automne,9,villa,631.64,pluie,culture,4,météo,1,1,une expérience inoubliable.,663.4333333333333,0.10578639736053191,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1432,couple,5095.81,tokyo,été,7,villa,922.24,ensoleillé,plage,5,bagages,0,1,excellent séjour.,727.9728571428572,0.18098006008858256,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
1433,famille,6255.3,paris,hiver,5,villa,1042.98,pluie,gastronomie,2,annulation,0,1,à éviter.,1251.06,0.1667354083736991,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
1434,solo,6894.0,new york,hiver,19,hôtel,888.56,variable,gastronomie,4,météo,0,1,"très satisfait, je recommande.",362.8421052631579,0.1288888888888889,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1436,couple,8785.91,lisbonne,automne,13,hôtel,,nuageux,plage,5,retard_vol,1,1,excellent séjour.,675.8392307692308,,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,
1437,solo,5104.66,paris,printemps,14,villa,1165.37,ensoleillé,randonnée,2,annulation,1,1,de nombreux problèmes rencontrés.,364.61857142857144,0.2282953223133372,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
1438,senior,12013.03,new york,été,14,appartement,,ensoleillé,,1,météo,1,1,je ne recommande pas.,858.0735714285714,,1.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,
1439,business,9308.31,lisbonne,automne,8,resort,1113.77,ensoleillé,culture,2,aucun,1,1,très mauvaise expérience.,1163.53875,0.1196532990413942,0.0,0.0,1.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1440,solo,11644.05,new york,automne,11,villa,792.31,,gastronomie,4,météo,1,1,très bon rapport qualité-prix.,1058.55,0.06804419424512949,0.0,,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1441,couple,2845.61,new york,printemps,9,hôtel,1072.49,variable,,5,aucun,0,0,une expérience inoubliable.,316.1788888888889,0.3768928278998176,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,1.0,0,0.0
1442,senior,5425.83,dubaï,hiver,12,appartement,866.88,ensoleillé,,5,météo,1,1,"très satisfait, je recommande.",452.1525,0.15976910445037903,0.0,0.0,0.0,0.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
1443,couple,1911.92,rome,hiver,12,villa,1043.66,variable,plage,1,bagages,0,0,à éviter.,159.32666666666668,0.5458701200887066,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,1.0
1444,couple,4079.26,dubaï,hiver,8,hôtel,431.94,ensoleillé,culture,3,bagages,0,1,séjour correct mais perfectible.,509.9075,0.10588685202708334,0.0,0.0,0.0,0.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,1,0.0
1445,senior,11974.99,lisbonne,hiver,3,appartement,815.7,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.,3991.6633333333334,0.06811696711228987,0.0,0.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1446,solo,12924.54,lisbonne,été,11,villa,1510.33,nuageux,gastronomie,2,météo,1,1,de nombreux problèmes rencontrés.,1174.9581818181819,0.11685754386616466,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
1447,business,2292.43,tokyo,automne,9,hôtel,1340.55,ensoleillé,randonnée,5,météo,0,0,"parfait, rien à redire.",254.71444444444444,0.5847724903268584,0.0,0.0,1.0,0.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,1.0
1448,business,5075.31,bali,été,3,appartement,1471.5,variable,plage,5,météo,1,1,"très satisfait, je recommande.",1691.7700000000002,0.28993302872139826,0.0,1.0,1.0,0.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1449,business,6616.63,dubaï,été,12,resort,1489.91,variable,plage,1,retard_vol,1,1,à éviter.,551.3858333333334,0.22517656269127942,0.0,1.0,1.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,2,0.0
1450,couple,41000.0,new york,printemps,15,appartement,1298.36,variable,gastronomie,1,aucun,0,1,de nombreux problèmes rencontrés.,2733.3333333333335,0.03166731707317073,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1453,couple,,rome,automne,7,villa,1425.33,ensoleillé,culture,3,retard_vol,1,1,peut mieux faire sur la logistique.,,,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,
1454,senior,500.0,tokyo,automne,4,hôtel,,variable,culture,4,retard_vol,1,0,"parfait, rien à redire.",125.0,,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,
1455,couple,5121.62,rome,printemps,11,resort,1786.4,nuageux,plage,4,retard_vol,1,1,très bon rapport qualité-prix.,465.60181818181815,0.34879588880080914,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
1457,business,8600.8,paris,printemps,6,villa,1646.74,ensoleillé,randonnée,4,aucun,0,1,excellent séjour.,1433.4666666666665,0.19146358478281092,0.0,0.0,1.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1458,business,6352.31,lisbonne,printemps,9,appartement,1075.98,ensoleillé,culture,5,retard_vol,0,1,une expérience inoubliable.,705.8122222222223,0.16938405084134747,0.0,0.0,1.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
1459,solo,5448.54,paris,automne,3,hôtel,1476.06,ensoleillé,gastronomie,5,aucun,0,1,une expérience inoubliable.,1816.18,0.27090927110748936,0.0,0.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1460,solo,10331.0,paris,printemps,15,hôtel,1572.71,variable,culture,4,annulation,1,1,"très satisfait, je recommande.",688.7333333333333,0.15223211692962926,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
1461,senior,8074.52,tokyo,automne,6,villa,843.85,variable,business,3,météo,1,1,dans l'ensemble satisfaisant.,1345.7533333333333,0.10450776021361022,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1462,business,4313.93,rome,été,10,appartement,988.02,variable,culture,1,météo,1,1,de nombreux problèmes rencontrés.,431.39300000000003,0.22903014188918222,0.0,1.0,1.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1463,senior,7076.17,lisbonne,hiver,3,villa,841.16,ensoleillé,business,5,aucun,1,1,excellent séjour.,2358.7233333333334,0.11887221477155015,0.0,0.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
1464,senior,8469.7,lisbonne,printemps,7,appartement,,pluie,culture,5,bagages,0,1,excellent séjour.,1209.957142857143,,0.0,1.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,1,
1465,business,13855.37,tokyo,été,9,villa,1296.77,ensoleillé,business,3,aucun,0,1,séjour mitigé.,1539.4855555555557,0.09359331436114661,0.0,0.0,1.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1466,couple,10096.03,tokyo,été,10,hôtel,1065.3,nuageux,business,4,aucun,0,1,"très satisfait, je recommande.",1009.6030000000001,0.10551672290989625,0.0,0.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1467,solo,,bali,printemps,12,hôtel,1132.03,ensoleillé,culture,3,aucun,0,1,peut mieux faire sur la logistique.,,,0.0,0.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,
1468,famille,4460.81,paris,printemps,17,villa,1267.07,ensoleillé,culture,3,retard_vol,1,1,séjour mitigé.,262.40058823529415,0.28404482593968355,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
1469,business,4809.45,bali,été,14,villa,620.22,pluie,business,4,bagages,0,1,très bon rapport qualité-prix.,343.53214285714284,0.1289586127311855,1.0,1.0,1.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
1470,senior,5974.48,rome,hiver,15,resort,1462.85,ensoleillé,gastronomie,2,météo,0,1,je ne recommande pas.,398.29866666666663,0.24484976098338265,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1471,solo,6344.83,paris,automne,17,resort,1024.44,nuageux,,5,bagages,0,1,très bon rapport qualité-prix.,373.2252941176471,0.16146059074868832,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
1472,solo,2857.63,new york,hiver,13,appartement,1260.68,pluie,gastronomie,5,météo,1,0,"très satisfait, je recommande.",219.8176923076923,0.4411627817457124,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,0.0
1473,famille,12030.78,paris,hiver,10,,,ensoleillé,business,4,retard_vol,1,1,très bon rapport qualité-prix.,1203.078,,0.0,0.0,0.0,,europe,court,1.0,1.0,1.0,0.0,0.0,2,
1474,senior,10487.44,paris,été,15,hôtel,1485.37,variable,gastronomie,4,aucun,0,1,"très satisfait, je recommande.",699.1626666666667,0.14163322984446156,1.0,1.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1475,famille,5690.9,new york,été,15,villa,1089.9,nuageux,business,1,météo,0,1,déçu par l'organisation.,379.3933333333333,0.19151628037744473,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1476,famille,9512.66,tokyo,été,13,resort,548.87,variable,culture,4,retard_vol,1,1,une expérience inoubliable.,731.743076923077,0.057698898100005676,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1477,couple,7823.18,rome,printemps,3,,1133.31,pluie,business,1,aucun,0,1,très mauvaise expérience.,2607.726666666667,0.14486564287156883,0.0,1.0,0.0,,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1478,famille,9827.79,paris,automne,6,hôtel,1171.79,pluie,plage,1,météo,0,1,à éviter.,1637.9650000000001,0.11923229942845745,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
1479,solo,1501.07,rome,été,9,hôtel,,pluie,culture,2,annulation,1,0,à éviter.,166.78555555555556,,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,1.0,3,
1480,solo,6336.4,rome,été,14,appartement,1157.53,variable,culture,1,bagages,0,1,déçu par l'organisation.,452.59999999999997,0.18267943942932896,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
1481,couple,6689.87,sydney,printemps,10,resort,1021.25,pluie,business,4,météo,0,1,une expérience inoubliable.,668.987,0.15265618016493596,0.0,1.0,0.0,1.0,oceanie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1482,famille,9439.77,lisbonne,hiver,16,appartement,758.14,ensoleillé,business,2,retard_vol,1,1,très mauvaise expérience.,589.985625,0.08031339746625182,1.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
1483,famille,,tokyo,été,16,hôtel,1297.96,ensoleillé,culture,2,annulation,1,1,très mauvaise expérience.,,,1.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,
1485,famille,2560.42,dubaï,été,16,villa,1009.09,ensoleillé,plage,2,bagages,0,0,déçu par l'organisation.,160.02625,0.3941111223939822,1.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,1,0.0
1486,business,6677.73,new york,hiver,5,villa,994.03,ensoleillé,business,4,météo,1,1,une expérience inoubliable.,1335.5459999999998,0.14885747102683097,0.0,0.0,1.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
1487,couple,7181.71,rome,automne,12,hôtel,1449.11,ensoleillé,plage,3,annulation,0,1,dans l'ensemble satisfaisant.,598.4758333333333,0.20177784956507572,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
1488,couple,13716.24,paris,été,7,resort,1107.03,pluie,culture,2,aucun,0,1,déçu par l'organisation.,1959.462857142857,0.08070943640531224,0.0,1.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1489,solo,9274.8,tokyo,automne,3,appartement,1139.2,ensoleillé,culture,1,aucun,1,1,déçu par l'organisation.,3091.6,0.12282744641393886,0.0,0.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
1490,solo,7252.89,new york,été,8,appartement,999.91,pluie,gastronomie,3,retard_vol,1,1,peut mieux faire sur la logistique.,906.61125,0.13786366538028288,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
1491,famille,6793.33,rome,hiver,17,resort,1242.05,variable,plage,3,retard_vol,0,1,"quelques imprévus, globalement bien.",399.60764705882355,0.18283375016376358,1.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
1492,famille,11378.28,bali,automne,12,hôtel,1479.62,variable,plage,1,annulation,0,1,à éviter.,948.19,0.13003898656035884,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
1493,senior,4543.49,bali,été,20,appartement,1291.63,ensoleillé,business,4,bagages,0,1,très bon rapport qualité-prix.,227.1745,0.2842814664497996,1.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
1494,famille,6358.1,rome,automne,11,resort,1302.08,pluie,gastronomie,1,aucun,0,1,je ne recommande pas.,578.0090909090909,0.2047907393718249,0.0,1.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
1495,solo,2529.93,tokyo,printemps,21,,1280.47,pluie,plage,2,météo,1,0,à éviter.,120.47285714285714,0.5061286280648082,1.0,1.0,0.0,,asie,long,1.0,1.0,0.0,1.0,1.0,1,1.0
1497,couple,8507.34,new york,automne,10,resort,,pluie,plage,1,aucun,0,1,à éviter.,850.734,,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,
1498,solo,4069.85,rome,été,4,appartement,1063.06,ensoleillé,business,2,météo,1,1,je ne recommande pas.,1017.4625,0.2612037298671941,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
