trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,imprevu_present,imprevu_transport,imprevu_meteo,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,reste_budget_apres_vol,budget_apres_vol_par_jour,ratio_budget_reference_destination,ratio_prix_vol_reference_destination,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_adequation_hebergement_profil,score_meteo_prevue,score_confort_temperature,score_risque_pluie_reel,score_qualite_air,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
2566,couple,945.77,lisbonne,hiver,7,villa,743.35,variable,business,1,retard_vol,1,1,tres mauvaise experience.,119.3725,0.8135039477266539,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,202.42,28.917142857142853,0.2781676470588235,1.956184210526316,0.0,0.0,0,1,0.45,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.2179,risque_eleve
2567,couple,6341.22,bali,été,6,villa,1180.94,ensoleillé,plage,4,aucun,0,1,tres bon sejour.,1275.665,0.1252732235082617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,5160.280000000001,860.0466666666667,1.022777419354839,1.026904347826087,0.5909717741935483,0.6367729468599033,1,1,1.0,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.7661,risque_faible
2568,couple,16695.55,paris,hiver,16,appartement,799.49,pluie,gastronomie,3,aucun,0,0,sejour correct mais perfectible.,1037.5026666666668,0.078282850999901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,15896.06,993.50375,3.975130952380952,2.2842571428571428,1.0,0.0,1,0,0.25,0.0,0.0,0.5831666666666667,0.17495,0.511,risque_moyen
2569,business,4067.45,lisbonne,hiver,4,villa,599.7,ensoleillé,business,4,retard_vol,0,0,tres bon sejour.,550.5983333333334,0.2358494849542467,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3467.75,866.9375,1.1963088235294117,1.5781578947368422,0.8078860294117646,0.0242690058479532,1,0,1.0,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.5745,risque_moyen
2570,solo,3434.31,rome,printemps,7,hôtel,914.46,ensoleillé,plage,2,aucun,0,1,sejour decevant.,386.3722222222222,0.3229729535422088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2519.85,359.9785714285714,0.8805923076923077,2.0321333333333333,0.4132403846153845,0.0,0,1,1.0,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.4051,risque_moyen
2571,solo,11196.62,new york,été,12,hôtel,1093.46,nuageux,randonnée,4,bagages,1,0,tres bon sejour.,889.2930769230769,0.0956740920402636,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,10103.16,841.93,1.722556923076923,1.2864235294117647,1.0,0.3484183006535948,1,1,0.7,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.782,risque_faible
2572,business,1600.35,rome,été,6,hôtel,1245.58,ensoleillé,business,2,retard_vol,1,1,sejour decevant.,486.925,0.684576680186887,0.0,0.0,1.0,0.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,354.77,59.12833333333333,0.4103461538461538,2.7679555555555555,0.0,0.0,1,1,1.0,0.7655555555555557,0.0,0.6543333333333333,0.4642444444444444,0.4757,risque_moyen
2573,senior,5468.56,bali,printemps,6,villa,1616.91,variable,plage,1,météo,1,1,tres mauvaise experience.,709.6025,0.2275252694290113,0.0,1.0,0.0,1.0,1.0,0.0,1.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3851.650000000001,641.9416666666667,0.882025806451613,1.406008695652174,0.4150322580645161,0.2155458937198067,0,0,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.2707,risque_eleve
2574,business,2750.36,paris,été,14,resort,1736.31,variable,culture,1,annulation,1,0,tres mauvaise experience.,263.6428571428572,0.4014548902736385,1.0,1.0,1.0,0.0,1.0,1.0,0.0,21.05,2.58,30.0,14.41,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,1014.0500000000002,72.43214285714286,0.6548476190476191,4.960885714285714,0.1310595238095238,0.0,0,0,0.45,0.8916666666666667,0.0,0.8085,0.5546333333333333,0.1573,risque_eleve
2575,business,,tokyo,automne,13,resort,,pluie,culture,1,aucun,0,1,tres mauvaise experience.,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.79,4.52,34.0,12.27,91.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,,,,,0.5,0.5,0,0,0.25,0.7661111111111111,0.0,0.432,0.3977388888888888,0.3077,risque_eleve
2576,solo,5581.87,tokyo,automne,16,hôtel,1199.52,ensoleillé,plage,3,météo,1,1,sejour correct mais perfectible.,359.0946666666667,0.217004986614486,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.79,4.52,34.0,12.27,91.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4382.35,273.896875,0.7752597222222222,1.1424,0.2815746527777776,0.5084444444444444,0,1,1.0,0.7661111111111111,0.0,0.432,0.3977388888888888,0.4581,risque_moyen
2577,couple,1905.59,paris,automne,14,hôtel,1036.16,nuageux,randonnée,2,annulation,0,0,sejour decevant.,112.39357142857143,0.6149754370801583,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.33,2.12,33.0,16.01,91.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,869.4299999999998,62.10214285714285,0.4537119047619047,2.960457142857143,0.0,0.0,0,1,0.7,0.4072222222222222,0.0,0.752,0.3681277777777778,0.2482,risque_eleve
2578,famille,724.74,bali,printemps,11,appartement,42.24,pluie,plage,4,aucun,0,0,tres bon sejour.,35.714285714285715,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,682.5,62.04545454545455,0.1168935483870967,0.0367304347826087,0.0,1.0,1,1,0.25,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.5717,risque_moyen
2579,senior,9976.19,bali,été,12,villa,1440.19,ensoleillé,plage,3,météo,1,0,sejour correct mais perfectible.,733.9646666666666,0.1133278895351002,1.0,0.0,0.0,1.0,1.0,0.0,1.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,8536.0,711.3333333333334,1.6090629032258066,1.2523391304347826,1.0,0.3862898550724638,0,0,1.0,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.5355,risque_moyen
2580,solo,8201.56,tokyo,été,6,appartement,850.22,variable,randonnée,5,retard_vol,1,1,excellent sejour.,1111.64,0.1593741379103546,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,7351.339999999999,1225.2233333333331,1.1391055555555556,0.8097333333333333,0.7363819444444444,0.8780740740740741,1,1,0.45,0.7383333333333333,0.0,0.4733333333333333,0.4004166666666666,0.7663,risque_faible
2581,senior,10714.93,rome,hiver,23,resort,1477.36,variable,gastronomie,3,annulation,1,1,sejour correct mais perfectible.,491.08238095238096,0.1245305559245709,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,9237.57,401.6334782608696,2.7474179487179486,3.283022222222222,1.0,0.0,1,0,0.45,0.235,0.0,0.6618333333333333,0.2807999999999999,0.5477,risque_moyen
2582,business,4310.47,dubaï,automne,11,appartement,1294.54,ensoleillé,plage,1,retard_vol,1,1,tres mauvaise experience.,315.52642857142854,0.2414966371392932,1.0,0.0,1.0,0.0,1.0,1.0,0.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3015.9300000000003,274.17545454545456,0.7066344262295082,1.8493428571428567,0.1957930327868852,0.0,0,0,1.0,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.2553,risque_eleve
2583,solo,,bali,printemps,15,hôtel,,nuageux,culture,4,aucun,0,1,tres bon sejour.,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,,,,,0.5,0.5,1,1,0.7,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.6757,risque_faible
2584,business,9783.08,rome,hiver,4,villa,874.55,ensoleillé,business,3,météo,1,1,sejour correct mais perfectible.,3229.036666666667,0.0932373019404136,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,8908.53,2227.1325,2.508482051282052,1.9434444444444443,1.0,0.0,1,0,1.0,0.235,0.0,0.6618333333333333,0.2807999999999999,0.6137,risque_faible
2585,senior,2596.63,lisbonne,printemps,10,villa,1161.56,nuageux,culture,2,retard_vol,1,0,sejour decevant.,196.2738461538461,0.4246382605151358,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,1435.0700000000002,143.507,0.763714705882353,3.056736842105263,0.2671433823529412,0.0,1,0,0.7,0.5911111111111111,0.0,0.7648333333333334,0.4363388888888889,0.3912,risque_eleve
2586,solo,8500.56,bali,été,11,villa,579.94,ensoleillé,plage,3,aucun,0,1,sejour correct mais perfectible.,757.8958333333334,0.1314978421616867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,7920.619999999999,720.0563636363636,1.371058064516129,0.5042956521739131,1.0,1.0,0,0,1.0,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.646,risque_faible
2587,solo,4639.41,new york,hiver,4,resort,1166.07,nuageux,gastronomie,1,aucun,0,1,tres mauvaise experience.,996.0483333333332,0.1850479143415062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3473.34,868.335,0.7137553846153846,1.3718470588235294,0.2046942307692306,0.2535032679738562,0,0,0.7,0.0,0.0,0.6106666666666667,0.1832,0.2089,risque_eleve
2588,senior,3313.82,dubaï,automne,16,villa,476.88,ensoleillé,plage,1,météo,1,1,tres mauvaise experience.,338.5161538461538,0.1106207861913191,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2836.94,177.30875,0.5432491803278688,0.6812571428571429,0.0,1.0,0,0,1.0,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.3804,risque_eleve
2589,famille,6237.96,tokyo,printemps,16,appartement,779.68,nuageux,plage,4,aucun,0,0,tres bon sejour.,352.979375,0.1393229420274201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,5458.28,341.1425,0.8663833333333333,0.7425523809523809,0.3954791666666665,0.9527195767195769,1,1,0.7,0.5288888888888889,0.0,0.4441666666666666,0.3183611111111111,0.7044,risque_faible
2590,famille,5504.97,rome,été,11,villa,1350.9,nuageux,randonnée,3,aucun,0,1,sejour correct mais perfectible.,479.9983333333333,0.2080701669103017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4154.07,377.64272727272726,1.4115307692307693,3.002,1.0,0.0,0,1,0.7,0.7655555555555557,0.0,0.6543333333333333,0.4642444444444444,0.5397,risque_moyen
2591,business,1901.21,rome,printemps,3,appartement,1551.52,pluie,business,1,météo,1,1,tres mauvaise experience.,420.33,0.748312040539576,0.0,1.0,1.0,0.0,1.0,0.0,1.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,349.69000000000005,116.56333333333336,0.4874897435897436,3.4478222222222223,0.0,0.0,1,0,0.25,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.2594,risque_eleve
2592,solo,6983.29,rome,automne,4,appartement,552.07,ensoleillé,plage,4,retard_vol,0,1,tres bon sejour.,1743.45,0.0996071008632309,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,6431.22,1607.805,1.7905871794871795,1.2268222222222225,1.0,0.414641975308642,0,1,1.0,0.6783333333333335,0.0,0.762,0.4660166666666667,0.6506,risque_faible
2593,famille,7050.91,paris,hiver,2,villa,1016.43,pluie,randonnée,3,annulation,0,1,sejour correct mais perfectible.,1251.06,0.1667354083736991,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,6034.48,3017.24,1.6787880952380951,2.904085714285714,1.0,0.0,0,1,0.25,0.0,0.0,0.5831666666666667,0.17495,0.451,risque_moyen
2594,solo,7092.95,new york,hiver,17,hôtel,899.36,variable,gastronomie,3,météo,0,1,sejour correct mais perfectible.,362.8421052631579,0.1288888888888889,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,6193.59,364.32882352941175,1.0912230769230769,1.058070588235294,0.676528846153846,0.6021437908496732,0,1,0.45,0.0,0.0,0.6106666666666667,0.1832,0.4938,risque_moyen
2595,business,8956.05,lisbonne,hiver,8,resort,843.98,variable,culture,2,retard_vol,1,1,sejour decevant.,1000.641,0.0826340315857535,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,8112.07,1014.00875,2.6341323529411764,2.221,1.0,0.0,0,0,0.45,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.3779,risque_eleve
2596,solo,5959.35,lisbonne,automne,13,appartement,1428.62,variable,randonnée,4,météo,1,1,tres bon sejour.,415.1558333333333,0.2786423571871607,0.0,1.0,0.0,1.0,1.0,0.0,1.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4530.7300000000005,348.5176923076924,1.75275,3.7595263157894734,1.0,0.0,1,1,0.45,0.7622222222222221,0.0,0.8138333333333333,0.5109277777777776,0.6953,risque_faible
2597,famille,8509.8,rome,hiver,18,resort,1474.42,variable,plage,4,retard_vol,0,1,tres bon sejour.,399.6076470588236,0.1828337501637635,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,7035.379999999999,390.8544444444444,2.182,3.276488888888889,1.0,0.0,1,1,0.45,0.235,0.0,0.6618333333333333,0.2807999999999999,0.6677,risque_faible
2598,couple,5788.21,new york,hiver,6,resort,812.1,pluie,culture,4,météo,1,0,tres bon sejour.,893.9633333333333,0.1881937737938543,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4976.11,829.3516666666666,0.8904938461538462,0.9554117647058824,0.4256173076923076,0.7162091503267973,1,1,0.25,0.0,0.0,0.6106666666666667,0.1832,0.6001,risque_faible
2599,couple,15175.67,new york,été,3,villa,,ensoleillé,gastronomie,5,retard_vol,0,1,excellent sejour.,2188.3616666666667,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,,,2.3347184615384617,,1.0,0.5,1,1,1.0,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.8453,risque_faible
2600,senior,,sydney,printemps,10,villa,,variable,culture,4,annulation,1,1,tres bon sejour.,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,,,,,0.5,0.5,1,0,0.45,0.7849999999999999,0.0,0.8026666666666666,0.51555,0.5259,risque_moyen
2601,famille,7921.87,paris,été,19,appartement,742.39,nuageux,plage,5,bagages,0,1,excellent sejour.,394.6358823529412,0.1608958965897081,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.05,2.58,30.0,14.41,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,7179.48,377.8673684210526,1.886159523809524,2.121114285714285,1.0,0.0,1,1,0.7,0.8916666666666667,0.0,0.8085,0.5546333333333333,0.7306,risque_faible
2602,business,11564.26,rome,hiver,11,resort,1301.38,nuageux,plage,2,météo,1,1,sejour decevant.,809.9738461538461,0.1197208646812907,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,10262.88,932.989090909091,2.965194871794872,2.891955555555556,1.0,0.0,0,0,0.7,0.235,0.0,0.6618333333333333,0.2807999999999999,0.3977,risque_eleve
2603,famille,5717.5,lisbonne,hiver,8,villa,815.38,pluie,plage,4,retard_vol,0,0,tres bon sejour.,521.796,0.174667877867979,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4902.12,612.765,1.6816176470588236,2.145736842105263,1.0,0.0,1,1,0.25,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.6539,risque_faible
2604,senior,13134.46,paris,printemps,10,appartement,1138.47,variable,gastronomie,4,bagages,0,1,tres bon sejour.,932.7861538461538,0.1005977130548513,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,11995.99,1199.599,3.1272523809523807,3.2527714285714286,1.0,0.0,1,1,0.45,0.4133333333333333,0.0,0.6858333333333333,0.3504166666666666,0.6761,risque_faible
2605,solo,4756.12,new york,hiver,12,appartement,,pluie,culture,2,météo,0,1,sejour decevant.,576.9010000000001,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,,,0.7317107692307692,,0.2271384615384614,0.5,1,1,0.25,0.0,0.0,0.6106666666666667,0.1832,0.5056,risque_moyen
2606,business,1795.53,tokyo,automne,1,villa,680.61,nuageux,culture,2,retard_vol,1,1,sejour decevant.,403.63,0.4348289274830909,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18.79,4.52,34.0,12.27,91.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,1114.92,1114.92,0.2493791666666666,0.6482,0.0,1.0,0,0,0.7,0.7661111111111111,0.0,0.432,0.3977388888888888,0.3117,risque_eleve
2607,famille,3913.85,bali,printemps,16,resort,2251.48,variable,culture,2,météo,0,1,sejour decevant.,333.206,0.3383352440632321,1.0,1.0,0.0,1.0,1.0,0.0,1.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,1662.37,103.898125,0.6312661290322581,1.9578086956521736,0.1015826612903225,0.0,1,1,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.4441,risque_moyen
2608,business,4430.06,bali,été,6,appartement,1136.59,variable,plage,1,météo,1,1,tres mauvaise experience.,1691.7700000000002,0.2899330287213982,0.0,1.0,1.0,0.0,1.0,0.0,1.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3293.4700000000003,548.9116666666667,0.714525806451613,0.9883391304347824,0.2056572580645162,0.6796231884057973,0,0,0.45,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.2999,risque_eleve
2609,solo,4005.88,paris,hiver,18,resort,913.93,variable,culture,3,annulation,1,1,sejour correct mais perfectible.,194.9741176470588,0.3492620438308554,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3091.9500000000003,171.775,0.9537809523809524,2.6112285714285712,0.5047261904761904,0.0,1,0,0.45,0.0,0.0,0.5831666666666667,0.17495,0.3963,risque_eleve
2610,couple,9163.95,paris,été,8,hôtel,1002.22,pluie,plage,4,aucun,0,1,tres bon sejour.,897.5533333333333,0.1620429859940232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,2.58,30.0,14.41,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,8161.73,1020.21625,2.181892857142857,2.8634857142857144,1.0,0.0,1,1,0.25,0.8916666666666667,0.0,0.8085,0.5546333333333333,0.6766,risque_faible
