trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,reste_budget_apres_vol,budget_apres_vol_par_jour,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_meteo_prevue,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
2651,solo,10216.15,lisbonne,printemps,18,appartement,898.88,ensoleillé,randonnée,4,bagages,1,1,tres bon sejour.,9317.27,517.6261111111112,1.0,0.0,1,1.0,0.4363388888888889,0.7524,risque_faible
2652,senior,8822.66,new york,printemps,7,villa,761.26,pluie,culture,4,retard_vol,0,0,tres bon sejour.,8061.4,1151.6285714285714,1.0,0.7826666666666667,1,0.25,0.3306888888888888,0.6706,risque_faible
2653,solo,15959.44,dubaï,été,1,hôtel,1652.3,nuageux,plage,3,aucun,0,1,sejour correct mais perfectible.,14307.14,14307.14,1.0,0.0,0,0.7,0.5018666666666666,0.5442,risque_moyen
2654,solo,,dubaï,été,11,appartement,,variable,business,2,retard_vol,1,1,sejour decevant.,,,0.5,0.5,0,0.45,0.5018666666666666,0.4642,risque_moyen
2655,senior,16712.99,new york,automne,19,appartement,1070.82,ensoleillé,culture,5,bagages,1,0,excellent sejour.,15642.170000000002,823.272105263158,1.0,0.3780130718954249,1,1.0,0.3630666666666667,0.8116,risque_faible
2656,senior,9119.25,rome,automne,16,hôtel,871.83,variable,gastronomie,4,météo,0,1,tres bon sejour.,8247.42,515.46375,1.0,0.0,1,0.45,0.4660166666666667,0.6899,risque_faible
2657,couple,14841.91,bali,hiver,3,hôtel,810.37,variable,plage,5,retard_vol,1,1,excellent sejour.,14031.54,4677.179999999999,1.0,0.9948115942028984,1,0.45,0.5211222222222222,0.8756,risque_faible
2658,business,4312.51,rome,automne,5,resort,998.64,variable,randonnée,2,retard_vol,1,0,sejour decevant.,3313.8700000000003,662.7740000000001,0.6947147435897435,0.0,0,0.45,0.4660166666666667,0.3044,risque_eleve
2659,solo,6279.81,paris,printemps,15,hôtel,1998.62,variable,culture,3,annulation,1,1,sejour correct mais perfectible.,4281.1900000000005,285.4126666666667,1.0,0.0,1,0.45,0.3504166666666666,0.6761,risque_faible
2660,business,5742.96,bali,hiver,8,villa,1411.89,variable,gastronomie,1,retard_vol,1,1,tres mauvaise experience.,4331.07,541.38375,0.4703548387096773,0.4136328502415458,0,0.45,0.5211222222222222,0.3227,risque_eleve
2661,business,3775.21,new york,printemps,8,appartement,1162.1,variable,culture,1,retard_vol,1,0,tres mauvaise experience.,2613.11,326.63875,0.038501923076923,0.2586928104575164,0,0.45,0.3306888888888888,0.151,risque_eleve
2662,couple,12168.8,bali,printemps,18,resort,1665.4,variable,gastronomie,4,aucun,0,0,tres bon sejour.,10503.4,583.5222222222222,1.0,0.168695652173913,1,0.45,0.5140166666666667,0.726,risque_faible
2663,couple,3913.08,dubaï,hiver,10,hôtel,461.86,ensoleillé,randonnée,3,bagages,0,1,sejour correct mais perfectible.,3451.22,345.122,0.1143606557377048,1.0,0,1.0,0.42075,0.5025,risque_moyen
2664,senior,12338.25,paris,hiver,17,appartement,1075.4,pluie,gastronomie,3,aucun,0,0,sejour correct mais perfectible.,11262.85,662.5205882352941,1.0,0.0,1,0.25,0.17495,0.631,risque_faible
2665,senior,3780.37,dubaï,hiver,5,hôtel,1085.08,pluie,business,1,météo,0,0,tres mauvaise experience.,2695.29,539.058,0.0871659836065573,0.0554285714285717,0,0.25,0.42075,0.2349,risque_eleve
2666,couple,7310.6,bali,automne,13,appartement,865.23,variable,culture,3,retard_vol,0,1,sejour correct mais perfectible.,6445.370000000001,495.7976923076924,0.7864112903225806,0.941806763285024,1,0.45,0.5225333333333333,0.6864,risque_faible
2667,senior,4851.96,new york,automne,4,villa,927.46,variable,gastronomie,4,météo,1,1,tres bon sejour.,3924.5,981.125,0.2455692307692307,0.5654117647058823,1,0.45,0.3630666666666667,0.4481,risque_moyen
2668,famille,10546.42,bali,automne,19,appartement,1136.63,variable,business,4,aucun,0,1,tres bon sejour.,9409.79,495.25210526315794,1.0,0.6795845410628019,0,0.45,0.5225333333333333,0.639,risque_faible
2669,solo,1929.5,lisbonne,hiver,5,resort,857.06,pluie,gastronomie,1,retard_vol,1,1,tres mauvaise experience.,1072.44,214.488,0.0218749999999999,0.0,0,0.25,0.3659111111111111,0.08,risque_eleve
2670,famille,3289.11,rome,automne,9,resort,1329.47,nuageux,culture,3,retard_vol,0,0,sejour correct mais perfectible.,1959.64,217.73777777777775,0.366701923076923,0.0,1,0.7,0.4660166666666667,0.5426,risque_moyen
2671,solo,8826.84,lisbonne,printemps,1,resort,1062.12,pluie,business,1,retard_vol,0,1,tres mauvaise experience.,7764.72,7764.72,1.0,0.0,0,0.25,0.4363388888888889,0.3624,risque_eleve
2672,famille,8209.77,bali,automne,11,hôtel,1432.97,,randonnée,2,retard_vol,1,1,sejour decevant.,6776.8,616.0727272727273,0.9676955645161291,0.3932657004830918,0,0.5,0.5225333333333333,0.4644,risque_moyen
2673,solo,8441.62,paris,printemps,10,appartement,1529.4,nuageux,gastronomie,3,aucun,0,0,sejour correct mais perfectible.,6912.220000000001,691.2220000000001,1.0,0.0,0,0.7,0.3504166666666666,0.526,risque_moyen
2674,business,2432.79,paris,hiver,6,hôtel,1261.65,nuageux,business,2,annulation,1,1,sejour decevant.,1171.14,195.19,0.0365446428571428,0.0,1,0.7,0.17495,0.4152,risque_moyen
2675,famille,7741.97,new york,été,7,hôtel,1016.62,ensoleillé,plage,4,annulation,1,1,tres bon sejour.,6725.35,960.7642857142856,0.8013403846153846,0.4488627450980392,1,1.0,0.4609944444444444,0.6605,risque_faible
2676,business,9821.09,rome,été,9,villa,1018.54,ensoleillé,business,3,aucun,0,1,sejour correct mais perfectible.,8802.55,978.061111111111,1.0,0.0,1,1.0,0.4642444444444444,0.6357,risque_faible
2677,senior,6299.39,rome,été,19,villa,1624.94,ensoleillé,plage,2,retard_vol,1,0,sejour decevant.,4674.450000000001,246.02368421052637,1.0,0.0,0,1.0,0.4642444444444444,0.4557,risque_moyen
2678,business,6891.59,lisbonne,hiver,5,resort,689.29,nuageux,gastronomie,2,annulation,1,1,sejour decevant.,6202.3,1240.46,1.0,0.0,0,0.7,0.3659111111111111,0.4079,risque_moyen
2679,famille,,new york,été,7,resort,,nuageux,plage,4,météo,0,0,tres bon sejour.,,,0.5,0.5,1,0.7,0.4609944444444444,0.6693,risque_faible
2680,couple,1268.15,bali,printemps,4,appartement,932.56,variable,gastronomie,3,retard_vol,0,0,sejour correct mais perfectible.,335.59000000000015,83.89750000000004,0.0,0.8767536231884058,1,0.45,0.5140166666666667,0.4535,risque_moyen
2681,senior,8871.59,sydney,hiver,7,villa,840.78,ensoleillé,culture,4,météo,1,1,tres bon sejour.,8030.81,1147.2585714285717,0.6986859374999999,1.0,1,1.0,0.5683611111111111,0.7438,risque_faible
2682,business,8539.78,dubaï,automne,20,villa,1261.59,nuageux,,3,aucun,0,1,sejour correct mais perfectible.,7278.19,363.9095,1.0,0.0,0,0.7,0.6703277777777777,0.4444,risque_moyen
2683,senior,5320.81,lisbonne,printemps,14,villa,853.75,nuageux,plage,2,météo,1,0,sejour decevant.,4467.06,319.0757142857143,1.0,0.0,0,0.7,0.4363388888888889,0.4164,risque_moyen
2684,solo,14405.67,dubaï,été,16,villa,1127.21,pluie,business,2,retard_vol,0,1,sejour decevant.,13278.46,829.90375,1.0,0.0,0,0.25,0.5018666666666666,0.3702,risque_eleve
2685,famille,2395.52,dubaï,automne,11,villa,,variable,randonnée,2,annulation,1,0,sejour decevant.,,,0.0,0.5,0,0.45,0.6703277777777777,0.3444,risque_eleve
2686,business,2759.17,sydney,printemps,5,villa,644.53,variable,business,2,météo,1,0,sejour decevant.,2114.6400000000003,422.92800000000005,0.0,1.0,1,0.45,0.51555,0.4759,risque_moyen
2687,famille,16400.6,paris,printemps,20,resort,1425.5,ensoleillé,culture,4,annulation,0,1,tres bon sejour.,14975.1,748.7549999999999,1.0,0.0,1,1.0,0.3504166666666666,0.7421,risque_faible
2688,senior,6458.8,lisbonne,printemps,11,villa,759.2,nuageux,plage,2,météo,1,0,sejour decevant.,5699.6,518.1454545454545,1.0,0.0,0,0.7,0.4363388888888889,0.4164,risque_moyen
2689,couple,6441.11,new york,automne,12,appartement,1007.87,ensoleillé,business,2,bagages,0,1,sejour decevant.,5433.24,452.77,0.5511749999999999,0.4603006535947712,0,1.0,0.3630666666666667,0.4008,risque_moyen
2690,famille,6214.67,rome,automne,10,resort,1216.67,pluie,gastronomie,4,aucun,0,1,tres bon sejour.,4998.0,499.8,1.0,0.0,1,0.25,0.4660166666666667,0.6659,risque_faible
2691,solo,7427.15,paris,automne,13,resort,1133.33,pluie,culture,4,bagages,0,1,tres bon sejour.,6293.82,484.14,1.0,0.0,1,0.25,0.3681277777777778,0.5342,risque_moyen
2692,business,,bali,automne,11,appartement,,pluie,plage,2,retard_vol,1,1,sejour decevant.,,,0.5,0.5,0,0.25,0.5225333333333333,0.3227,risque_eleve
2693,couple,2239.91,dubaï,printemps,7,resort,1037.64,ensoleillé,gastronomie,3,aucun,0,1,sejour correct mais perfectible.,1202.2699999999998,171.7528571428571,0.0,0.1307301587301588,1,1.0,0.6816444444444444,0.5253,risque_moyen
2694,famille,,new york,automne,11,resort,,variable,culture,4,bagages,0,1,tres bon sejour.,,,0.5,0.5,1,0.45,0.3630666666666667,0.6276,risque_faible
2695,solo,4464.78,dubaï,automne,5,appartement,907.4,ensoleillé,culture,4,retard_vol,1,1,tres bon sejour.,3557.38,711.4759999999999,0.2274139344262293,0.3374603174603175,1,1.0,0.6703277777777777,0.6249,risque_faible
2696,solo,6899.66,new york,printemps,8,hôtel,1236.05,nuageux,plage,3,météo,1,1,sejour correct mais perfectible.,5663.61,707.95125,0.6393576923076921,0.1620261437908499,0,0.7,0.3306888888888888,0.4519,risque_moyen
2697,senior,9559.58,rome,automne,7,villa,1438.88,ensoleillé,plage,2,aucun,0,1,sejour decevant.,8120.7,1160.1,1.0,0.0,0,1.0,0.4660166666666667,0.4559,risque_moyen
2698,couple,6976.33,rome,automne,6,villa,1205.95,nuageux,plage,4,aucun,0,1,tres bon sejour.,5770.38,961.73,1.0,0.0,1,0.7,0.4660166666666667,0.7199,risque_faible
2699,business,8353.68,new york,printemps,13,resort,354.42,nuageux,randonnée,4,météo,0,1,tres bon sejour.,7999.26,615.3276923076924,0.9189769230769232,1.0,0,0.7,0.3306888888888888,0.561,risque_moyen
2700,senior,11528.27,rome,été,8,villa,986.74,pluie,plage,2,bagages,0,1,sejour decevant.,10541.53,1317.69125,1.0,0.0,0,0.25,0.4642444444444444,0.3657,risque_eleve
2701,famille,7402.14,rome,hiver,24,appartement,1392.25,nuageux,culture,3,météo,0,1,sejour correct mais perfectible.,6009.89,250.41208333333336,1.0,0.0,1,0.7,0.2807999999999999,0.6977,risque_faible
2702,couple,2090.04,lisbonne,hiver,14,villa,821.95,ensoleillé,gastronomie,2,bagages,0,0,sejour decevant.,1268.09,90.57785714285714,0.0808970588235293,0.0,1,1.0,0.3659111111111111,0.4866,risque_moyen
2703,couple,11807.02,bali,automne,11,villa,926.48,variable,randonnée,4,météo,0,1,tres bon sejour.,10880.54,989.14,1.0,0.8826280193236714,0,0.45,0.5225333333333333,0.6756,risque_faible
2704,senior,11063.78,sydney,hiver,9,villa,711.26,ensoleillé,culture,5,météo,1,1,excellent sejour.,10352.52,1150.28,1.0,1.0,1,1.0,0.5683611111111111,0.8282,risque_faible
2705,famille,8633.28,rome,automne,17,appartement,1253.89,pluie,plage,3,météo,1,1,sejour correct mais perfectible.,7379.39,434.0817647058824,1.0,0.0,1,0.25,0.4660166666666667,0.6659,risque_faible
2706,business,7184.1,sydney,été,19,villa,1931.52,ensoleillé,culture,1,bagages,0,1,tres mauvaise experience.,5252.58,276.45157894736843,0.4350156249999999,0.1269059829059828,0,1.0,0.3825888888888888,0.3106,risque_eleve
2707,famille,8101.61,bali,printemps,1,appartement,735.53,ensoleillé,randonnée,4,aucun,0,1,tres bon sejour.,7366.08,7366.08,0.9458891129032256,1.0,0,1.0,0.5140166666666667,0.7465,risque_faible
2708,business,5968.85,paris,printemps,6,hôtel,1683.51,pluie,culture,2,météo,0,1,sejour decevant.,4285.34,714.2233333333334,1.0,0.0,0,0.25,0.3504166666666666,0.472,risque_moyen
2709,solo,8027.15,bali,hiver,5,villa,1195.01,nuageux,gastronomie,4,aucun,0,1,tres bon sejour.,6832.139999999999,1366.428,0.9308770161290322,0.6231787439613528,0,0.7,0.5211222222222222,0.5194,risque_moyen
2710,solo,5219.02,lisbonne,automne,12,resort,1633.2,variable,randonnée,3,météo,1,1,sejour correct mais perfectible.,3585.8200000000006,298.8183333333334,1.0,0.0,1,0.45,0.5109277777777776,0.5753,risque_moyen
2711,senior,10576.17,paris,été,10,hôtel,1212.68,pluie,culture,4,météo,1,1,tres bon sejour.,9363.49,936.349,1.0,0.0,1,0.25,0.5546333333333333,0.6766,risque_faible
2712,solo,12679.74,new york,printemps,15,resort,1084.84,pluie,gastronomie,2,aucun,0,0,sejour decevant.,11594.9,772.9933333333333,1.0,0.359686274509804,0,0.25,0.3306888888888888,0.4144,risque_moyen
2713,senior,9143.79,lisbonne,printemps,19,villa,1102.23,ensoleillé,plage,2,aucun,0,1,sejour decevant.,8041.560000000001,423.24000000000007,1.0,0.0,0,1.0,0.4363388888888889,0.4524,risque_moyen
2714,solo,5378.08,lisbonne,printemps,14,appartement,844.59,ensoleillé,plage,3,météo,1,1,sejour correct mais perfectible.,4533.49,323.82071428571425,1.0,0.0,0,1.0,0.4363388888888889,0.5724,risque_moyen
2715,famille,1952.17,rome,hiver,5,appartement,977.29,nuageux,plage,1,retard_vol,1,0,tres mauvaise experience.,974.88,194.97600000000003,0.0,0.0,1,0.7,0.2807999999999999,0.4177,risque_moyen
2716,couple,2747.1,tokyo,printemps,14,hôtel,421.39,nuageux,randonnée,2,bagages,0,1,sejour decevant.,2325.71,166.12214285714285,0.0,1.0,0,0.7,0.3183611111111111,0.4222,risque_moyen
2717,solo,5972.99,bali,printemps,9,villa,,nuageux,culture,2,aucun,0,1,sejour decevant.,,,0.5167318548387095,0.5,1,0.7,0.5140166666666667,0.5604,risque_moyen
2718,business,4956.15,lisbonne,hiver,15,appartement,1128.97,ensoleillé,culture,1,aucun,0,1,tres mauvaise experience.,3827.18,255.1453333333333,1.0,0.0,0,1.0,0.3659111111111111,0.4439,risque_moyen
2719,famille,8001.09,lisbonne,printemps,19,villa,1025.81,variable,randonnée,2,aucun,0,1,sejour decevant.,6975.280000000001,367.12000000000006,1.0,0.0,0,0.45,0.4363388888888889,0.5064,risque_moyen
2720,business,9073.63,lisbonne,été,5,villa,1236.89,nuageux,business,4,météo,1,1,tres bon sejour.,7836.739999999999,1567.3479999999995,1.0,0.0,1,0.7,0.5779666666666666,0.6134,risque_faible
2721,solo,11319.44,bali,automne,17,villa,1423.45,ensoleillé,plage,3,météo,0,1,sejour correct mais perfectible.,9895.99,582.1170588235294,1.0,0.402463768115942,0,1.0,0.5225333333333333,0.5351,risque_moyen
2722,business,7165.6,dubaï,hiver,11,villa,845.46,ensoleillé,gastronomie,3,aucun,0,1,sejour correct mais perfectible.,6320.14,574.5581818181819,0.7808606557377048,0.4357777777777778,0,1.0,0.42075,0.4676,risque_moyen
2723,famille,5752.61,new york,printemps,5,villa,1252.74,ensoleillé,culture,4,retard_vol,1,1,tres bon sejour.,4499.87,899.9739999999999,0.4187711538461537,0.1402091503267974,1,1.0,0.3306888888888888,0.6022,risque_faible
2724,couple,1564.33,lisbonne,automne,14,hôtel,956.31,variable,randonnée,2,annulation,0,0,sejour decevant.,608.02,43.43,0.0,0.0,0,0.45,0.5109277777777776,0.2353,risque_eleve
2725,business,5457.39,new york,été,8,villa,944.61,pluie,business,2,annulation,1,1,sejour decevant.,4512.780000000001,564.0975000000001,0.3619980769230769,0.5429934640522877,1,0.25,0.4609944444444444,0.4644,risque_moyen
2726,senior,5056.32,bali,été,12,hôtel,988.89,ensoleillé,culture,4,aucun,0,1,tres bon sejour.,4067.43,338.9525,0.3319193548387096,0.822328502415459,1,1.0,0.5497055555555554,0.7269,risque_faible
2727,solo,7594.25,bali,automne,22,appartement,1207.4,,culture,5,retard_vol,0,1,excellent sejour.,6386.85,290.31136363636364,0.8435987903225806,0.611207729468599,1,0.5,0.5225333333333333,0.7689,risque_faible
2728,couple,9076.24,bali,printemps,15,resort,1379.21,variable,randonnée,3,bagages,1,1,sejour correct mais perfectible.,7697.03,513.1353333333333,1.0,0.4452077294685991,0,0.45,0.5140166666666667,0.5958,risque_moyen
2729,business,5853.06,new york,été,3,appartement,880.74,variable,business,3,annulation,1,0,sejour correct mais perfectible.,4972.320000000001,1657.4400000000005,0.4380884615384615,0.6264836601307191,1,0.45,0.4609944444444444,0.5248,risque_moyen
2730,business,3353.25,rome,été,5,hôtel,1579.06,ensoleillé,business,4,météo,0,0,tres bon sejour.,1774.19,354.838,0.3872596153846153,0.0,1,1.0,0.4642444444444444,0.5841,risque_moyen
2731,couple,6980.99,bali,été,6,hôtel,1195.03,ensoleillé,plage,4,aucun,0,1,tres bon sejour.,5785.96,964.3266666666668,0.7199576612903225,0.6231594202898552,1,1.0,0.5497055555555554,0.7997,risque_faible
2732,couple,2296.15,dubaï,printemps,4,hôtel,1145.16,ensoleillé,plage,2,météo,0,0,sejour decevant.,1150.99,287.7475,0.0,0.0,1,1.0,0.6816444444444444,0.5018,risque_moyen
2733,senior,7098.36,dubaï,été,2,villa,573.31,pluie,gastronomie,3,retard_vol,1,1,sejour correct mais perfectible.,6525.049999999999,3262.525,0.7670819672131146,0.8677619047619048,1,0.25,0.5018666666666666,0.6412,risque_faible
2734,business,5801.44,rome,automne,6,appartement,792.77,variable,culture,2,retard_vol,0,1,sejour decevant.,5008.67,834.7783333333333,1.0,0.0,0,0.45,0.4660166666666667,0.3899,risque_eleve
2735,senior,9447.22,rome,automne,16,appartement,1507.65,pluie,culture,4,météo,0,0,tres bon sejour.,7939.57,496.223125,1.0,0.0,1,0.25,0.4660166666666667,0.6659,risque_faible
2736,solo,6750.39,sydney,hiver,13,villa,1351.21,nuageux,randonnée,3,aucun,0,1,sejour correct mais perfectible.,5399.18,415.32153846153847,0.3672484374999999,0.6228974358974358,1,0.7,0.5683611111111111,0.5472,risque_moyen
2737,famille,14433.68,bali,printemps,8,appartement,1298.82,ensoleillé,culture,5,aucun,0,1,excellent sejour.,13134.86,1641.8575,1.0,0.5228792270531402,1,1.0,0.5140166666666667,0.8558,risque_faible
2738,solo,12616.15,new york,été,10,hôtel,928.92,nuageux,randonnée,5,bagages,1,0,excellent sejour.,11687.23,1168.723,1.0,0.5635032679738563,1,0.7,0.4609944444444444,0.8207,risque_faible
2739,famille,18735.51,new york,hiver,20,hôtel,825.96,nuageux,culture,4,bagages,0,1,tres bon sejour.,17909.55,895.4775,1.0,0.6980915032679738,1,0.7,0.1832,0.6916,risque_faible
2740,famille,15212.69,rome,été,12,hôtel,38.99,variable,gastronomie,5,retard_vol,1,1,excellent sejour.,15173.7,1264.475,1.0,1.0,1,0.45,0.4642444444444444,0.7497,risque_faible
2741,senior,12926.42,paris,printemps,13,hôtel,914.05,nuageux,culture,5,aucun,0,1,excellent sejour.,12012.37,924.0284615384616,1.0,0.0,1,0.7,0.3504166666666666,0.7061,risque_faible
2742,famille,7215.46,new york,hiver,5,appartement,2203.88,ensoleillé,plage,3,bagages,0,1,sejour correct mais perfectible.,5011.58,1002.316,0.7000884615384614,0.0,1,1.0,0.1832,0.638,risque_faible
2743,business,7073.52,rome,été,13,villa,1059.6,pluie,culture,3,aucun,0,1,sejour correct mais perfectible.,6013.92,462.6092307692308,1.0,0.0,0,0.25,0.4642444444444444,0.3657,risque_eleve
2744,business,5540.56,new york,printemps,1,villa,794.78,ensoleillé,plage,2,aucun,0,1,sejour decevant.,4745.780000000001,4745.780000000001,0.3779923076923076,0.7388496732026144,0,1.0,0.3306888888888888,0.3985,risque_eleve
2745,famille,2051.56,dubaï,printemps,27,,865.72,ensoleillé,culture,3,météo,1,0,sejour correct mais perfectible.,1185.84,43.92,0.0,0.4036190476190476,1,1.0,0.6816444444444444,0.4544,risque_moyen
2746,solo,6139.58,bali,hiver,16,villa,1467.19,variable,randonnée,3,annulation,1,1,sejour correct mais perfectible.,4672.389999999999,292.024375,0.5503185483870967,0.3602028985507247,1,0.45,0.5211222222222222,0.5155,risque_moyen
2747,business,11893.08,lisbonne,été,7,appartement,818.09,ensoleillé,,2,retard_vol,0,1,sejour decevant.,11074.99,1582.1414285714286,1.0,0.0,0,1.0,0.5779666666666666,0.4694,risque_moyen
2748,couple,6784.72,new york,hiver,8,,981.62,nuageux,plage,2,météo,1,1,sejour decevant.,5803.1,725.3875,0.6172538461538463,0.4946143790849674,1,0.7,0.1832,0.5478,risque_moyen
2749,solo,4081.22,rome,printemps,8,villa,1121.68,pluie,plage,1,bagages,1,0,tres mauvaise experience.,2959.54,369.9425,0.6205833333333333,0.0,0,0.25,0.4113722222222222,0.2531,risque_eleve
2750,business,1547.9,sydney,printemps,7,hôtel,1009.61,nuageux,business,3,météo,0,0,sejour correct mais perfectible.,538.2900000000001,76.89857142857144,0.0,0.9148632478632478,1,0.7,0.51555,0.6105,risque_faible
2751,business,,paris,printemps,7,hôtel,,ensoleillé,plage,3,aucun,0,1,sejour correct mais perfectible.,,,0.5,0.5,0,1.0,0.3504166666666666,0.512,risque_moyen
2752,couple,6118.13,lisbonne,printemps,8,resort,674.06,pluie,culture,4,météo,0,0,tres bon sejour.,5444.07,680.50875,1.0,0.0,1,0.25,0.4363388888888889,0.6624,risque_faible
2753,senior,6885.06,rome,été,18,resort,1215.85,ensoleillé,culture,3,météo,1,0,sejour correct mais perfectible.,5669.210000000001,314.9561111111112,1.0,0.0,1,1.0,0.4642444444444444,0.6357,risque_faible
